iso3,year,saved.hivneg,saved.hivneg.lo,saved.hivneg.hi,saved.hivpos,saved.hivpos.lo,saved.hivpos.hi,saved,saved.lo,saved.hi
SGP,2005,0.568,0.373,0.789,0.0563,0.00751,0.127,0.625,0.42,0.854
SGP,2006,0.553,0.364,0.767,0.0459,0.0059,0.104,0.599,0.403,0.818
SGP,2007,0.552,0.355,0.774,0.0402,0.00485,0.0916,0.593,0.39,0.819
SGP,2008,0.647,0.422,0.9,0.0437,0.00523,0.0997,0.691,0.46,0.949
SGP,2009,0.64,0.421,0.885,0.0488,0.0281,0.0722,0.688,0.469,0.935
SGP,2010,0.65,0.425,0.901,0.0454,0.0259,0.0677,0.695,0.47,0.948
SGP,2011,0.695,0.459,0.958,0.0519,0.0302,0.0763,0.746,0.51,1.01
SGP,2012,1.04,0.702,1.42,0.0376,0.0206,0.0573,1.08,0.739,1.45
SGP,2013,0.983,0.667,1.34,0.0423,0.0238,0.0637,1.03,0.708,1.38
SGP,2014,0.976,0.659,1.33,0.041,0.0229,0.0618,1.02,0.699,1.37
SGP,2015,1,0.685,1.36,0.0271,0.0138,0.043,1.03,0.712,1.39
SGP,2016,1.15,0.784,1.55,0.0265,0.0134,0.0421,1.17,0.81,1.58
SGP,2017,1.1,0.752,1.48,0.0238,0.0116,0.0387,1.12,0.776,1.51
SGP,2018,1.11,0.761,1.49,0.0209,0.00977,0.0345,1.13,0.781,1.51
SGP,2019,0.988,0.68,1.33,0.0281,0.0143,0.0445,1.02,0.708,1.36
SGP,2020,1.13,0.778,1.52,0.016,0.00666,0.0277,1.14,0.794,1.54
SGP,Cumulative,16.8,15.5,18.1,1.04,0.796,1.27,17.9,16.5,19.2
SLB,2000,0,0,0,2.81e-08,1.21e-08,4.48e-08,2.81e-08,1.21e-08,4.48e-08
SLB,2001,0,0,0,2.88e-08,1.24e-08,4.59e-08,2.88e-08,1.24e-08,4.59e-08
SLB,2002,0,0,0,2.96e-08,1.27e-08,4.72e-08,2.96e-08,1.27e-08,4.72e-08
SLB,2003,0,0,0,3.04e-08,1.3e-08,4.84e-08,3.04e-08,1.3e-08,4.84e-08
SLB,2004,0,0,0,3.12e-08,1.34e-08,4.97e-08,3.12e-08,1.34e-08,4.97e-08
SLB,2005,0,0,0,3.2e-08,1.38e-08,5.09e-08,3.2e-08,1.38e-08,5.09e-08
SLB,2006,0,0,0,3.27e-08,1.41e-08,5.22e-08,3.27e-08,1.41e-08,5.22e-08
SLB,2007,0,0,0,3.35e-08,1.44e-08,5.34e-08,3.35e-08,1.44e-08,5.34e-08
SLB,2008,0,0,0,3.42e-08,1.48e-08,5.45e-08,3.42e-08,1.48e-08,5.45e-08
SLB,2009,0,0,0,3.5e-08,1.5e-08,5.59e-08,3.5e-08,1.5e-08,5.59e-08
SLB,2010,0,0,0,3.59e-08,1.55e-08,5.73e-08,3.59e-08,1.55e-08,5.73e-08
SLB,2011,0,0,0,3.68e-08,1.59e-08,5.87e-08,3.68e-08,1.59e-08,5.87e-08
SLB,2012,0,0,0,3.78e-08,1.62e-08,6.03e-08,3.78e-08,1.62e-08,6.03e-08
SLB,2013,0,0,0,3.89e-08,1.66e-08,6.19e-08,3.89e-08,1.66e-08,6.19e-08
SLB,2014,0,0,0,3.99e-08,1.72e-08,6.36e-08,3.99e-08,1.72e-08,6.36e-08
SLB,2015,0,0,0,4.1e-08,1.77e-08,6.54e-08,4.1e-08,1.77e-08,6.54e-08
SLB,2016,0,0,0,4.21e-08,1.81e-08,6.72e-08,4.21e-08,1.81e-08,6.72e-08
SLB,2017,0,0,0,4.32e-08,1.86e-08,6.9e-08,4.32e-08,1.86e-08,6.9e-08
SLB,2018,0,0,0,4.44e-08,1.91e-08,7.07e-08,4.44e-08,1.91e-08,7.07e-08
SLB,2019,0,0,0,4.56e-08,1.96e-08,7.26e-08,4.56e-08,1.96e-08,7.26e-08
SLB,2020,0,0,0,4.67e-08,2e-08,7.45e-08,4.67e-08,2e-08,7.45e-08
SLB,Cumulative,0,0,0,7.68e-07,6.71e-07,8.65e-07,7.68e-07,6.71e-07,8.65e-07
SLE,2000,1.06,0,3.91,1.44,0,4.63,2.5,0,6.57
SLE,2001,1.37,0,4.49,1.38,0,4.38,2.75,0,6.88
SLE,2002,1.5,0,4.87,1.26,0,4.17,2.76,0,7.01
SLE,2003,1.7,0,5.3,1.22,0,4.13,2.92,0,7.35
SLE,2004,1.88,0,5.69,1.21,0,4.17,3.09,0,7.72
SLE,2005,2.51,0,6.8,0.533,0,1.46,3.04,0.121,7.4
SLE,2006,2.52,0,6.62,1.5,0,4.88,4.02,0.142,9.15
SLE,2007,3.39,0,7.93,0.717,0,1.7,4.11,0.57,8.73
SLE,2008,3.86,0.0656,8.48,0.815,0,1.81,4.68,0.922,9.37
SLE,2009,4.09,0.286,8.75,0.912,0.0904,1.89,5,1.18,9.73
SLE,2010,4.63,1.35,8.53,0.897,0.311,1.57,5.52,2.18,9.48
SLE,2011,4.64,1.14,8.85,0.787,0.237,1.42,5.43,1.87,9.68
SLE,2012,4.63,1.21,8.72,1.07,0.354,1.89,5.7,2.19,9.85
SLE,2013,4.23,0.196,9.13,1.08,0.113,2.23,5.31,1.26,10.3
SLE,2014,4.41,0.339,9.39,1.04,0.138,2.11,5.46,1.34,10.5
SLE,2015,4.11,0.00519,9.03,1.16,0.0812,2.41,5.27,1.19,10.3
SLE,2016,4.85,0.918,9.74,1.41,0.347,2.69,6.26,2.17,11.3
SLE,2017,5.58,1.67,10.5,1.42,0.5,2.54,7.01,2.95,12
SLE,2018,5.97,2.12,10.9,1.59,0.642,2.76,7.56,3.56,12.6
SLE,2019,6.18,2.35,11.1,1.69,0.718,2.87,7.87,3.88,12.9
SLE,2020,6.16,2.38,11,1.86,0.828,3.12,8.01,4.05,13
SLE,Cumulative,79.3,61.5,97,25,17.8,32.2,104,85.1,123
SLV,2000,0.604,0.38,0.853,0.0816,0.0037,0.191,0.685,0.445,0.953
SLV,2001,0.617,0.396,0.862,0.0706,0.0029,0.165,0.687,0.453,0.946
SLV,2002,0.663,0.427,0.928,0.0694,0.00249,0.164,0.733,0.484,1.01
SLV,2003,0.595,0.395,0.814,0.0898,0.054,0.128,0.685,0.481,0.907
SLV,2004,0.599,0.391,0.827,0.0718,0.0419,0.104,0.671,0.46,0.901
SLV,2005,0.755,0.495,1.05,0.151,0.0913,0.214,0.906,0.638,1.21
SLV,2006,0.73,0.491,0.996,0.122,0.0742,0.174,0.852,0.608,1.12
SLV,2007,0.679,0.444,0.942,0.154,0.0948,0.216,0.834,0.59,1.1
SLV,2008,0.736,0.488,1.01,0.139,0.0845,0.197,0.875,0.621,1.16
SLV,2009,0.726,0.485,0.995,0.144,0.0879,0.203,0.87,0.622,1.14
SLV,2010,0.728,0.48,1,0.127,0.0768,0.18,0.854,0.601,1.14
SLV,2011,0.849,0.568,1.17,0.135,0.0809,0.193,0.984,0.697,1.31
SLV,2012,0.91,0.6,1.26,0.149,0.0882,0.214,1.06,0.743,1.42
SLV,2013,0.987,0.652,1.38,0.142,0.0831,0.207,1.13,0.788,1.52
SLV,2014,0.992,0.65,1.39,0.142,0.0829,0.207,1.13,0.786,1.53
SLV,2015,1.16,0.759,1.62,0.13,0.0733,0.193,1.29,0.884,1.75
SLV,2016,1.46,0.932,2.1,0.142,0.075,0.218,1.6,1.07,2.24
SLV,2017,1.82,1.12,2.69,0.119,0.0567,0.192,1.94,1.23,2.81
SLV,2018,1.77,1.09,2.61,0.146,0.0711,0.233,1.91,1.23,2.76
SLV,2019,1.45,0.93,2.08,0.133,0.0706,0.204,1.58,1.06,2.22
SLV,2020,1.36,0.871,1.95,0.0861,0.0235,0.156,1.45,0.953,2.04
SLV,Cumulative,20.2,18.3,22.1,2.54,2.25,2.84,22.7,20.8,24.6
SMR,2000,9.07e-10,3.97e-10,1.56e-09,1.87e-09,1.04e-09,2.9e-09,2.77e-09,1.77e-09,3.97e-09
SMR,2001,9.18e-10,4.02e-10,1.59e-09,1.89e-09,1.06e-09,2.93e-09,2.81e-09,1.79e-09,4.02e-09
SMR,2002,9.29e-10,4.06e-10,1.6e-09,1.92e-09,1.07e-09,2.97e-09,2.85e-09,1.82e-09,4.07e-09
SMR,2003,9.42e-10,4.13e-10,1.63e-09,1.94e-09,1.09e-09,3.01e-09,2.89e-09,1.84e-09,4.12e-09
SMR,2004,9.55e-10,4.19e-10,1.65e-09,1.97e-09,1.1e-09,3.05e-09,2.92e-09,1.87e-09,4.18e-09
SMR,2005,9.68e-10,4.24e-10,1.67e-09,1.99e-09,1.12e-09,3.09e-09,2.96e-09,1.89e-09,4.23e-09
SMR,2006,9.8e-10,4.3e-10,1.69e-09,2.02e-09,1.13e-09,3.13e-09,3e-09,1.91e-09,4.29e-09
SMR,2007,9.92e-10,4.35e-10,1.71e-09,2.04e-09,1.14e-09,3.17e-09,3.04e-09,1.94e-09,4.34e-09
SMR,2008,1e-09,4.41e-10,1.73e-09,2.07e-09,1.16e-09,3.21e-09,3.07e-09,1.96e-09,4.4e-09
SMR,2009,1.02e-09,4.45e-10,1.75e-09,2.1e-09,1.17e-09,3.25e-09,3.11e-09,1.99e-09,4.45e-09
SMR,2010,1.03e-09,4.52e-10,1.78e-09,2.12e-09,1.19e-09,3.29e-09,3.15e-09,2.02e-09,4.51e-09
SMR,2011,1.04e-09,4.57e-10,1.8e-09,2.15e-09,1.2e-09,3.34e-09,3.2e-09,2.04e-09,4.57e-09
SMR,2012,1.06e-09,4.64e-10,1.83e-09,2.18e-09,1.22e-09,3.38e-09,3.24e-09,2.07e-09,4.64e-09
SMR,2013,1.07e-09,4.7e-10,1.85e-09,2.21e-09,1.24e-09,3.43e-09,3.29e-09,2.1e-09,4.7e-09
SMR,2014,1.09e-09,4.76e-10,1.88e-09,2.24e-09,1.25e-09,3.47e-09,3.33e-09,2.13e-09,4.76e-09
SMR,2015,1.1e-09,4.8e-10,1.89e-09,2.26e-09,1.26e-09,3.51e-09,3.36e-09,2.15e-09,4.8e-09
SMR,2016,1.11e-09,4.84e-10,1.91e-09,2.28e-09,1.27e-09,3.53e-09,3.38e-09,2.16e-09,4.83e-09
SMR,2017,1.11e-09,4.87e-10,1.92e-09,2.29e-09,1.28e-09,3.55e-09,3.4e-09,2.17e-09,4.86e-09
SMR,2018,1.11e-09,4.89e-10,1.92e-09,2.3e-09,1.28e-09,3.56e-09,3.41e-09,2.18e-09,4.87e-09
SMR,2019,1.12e-09,4.9e-10,1.93e-09,2.3e-09,1.29e-09,3.56e-09,3.42e-09,2.18e-09,4.89e-09
SMR,2020,1.12e-09,4.91e-10,1.93e-09,2.31e-09,1.29e-09,3.58e-09,3.43e-09,2.19e-09,4.9e-09
SMR,Cumulative,2.16e-08,1.85e-08,2.46e-08,4.45e-08,3.96e-08,4.93e-08,6.6e-08,6.03e-08,7.18e-08
SOM,2000,2.72,0,9.3,0.653,0,1.83,3.38,0.0649,10
SOM,2001,3.1,0,9.98,0.579,0,1.65,3.67,0.0679,10.6
SOM,2002,3.3,0,10.5,0.471,0,1.47,3.78,0,11
SOM,2003,3.9,0,11.4,0.273,0,1.24,4.18,0,11.7
SOM,2004,4.74,0,12.4,0.3,0,1.28,5.04,0,12.7
SOM,2005,5.15,0,13,0.326,0,1.36,5.47,0,13.4
SOM,2006,4.83,0,12.9,0.32,0,1.42,5.15,0,13.3
SOM,2007,4.61,0,13,0.327,0,1.48,4.94,0,13.3
SOM,2008,5.07,0,13.7,0.343,0,1.49,5.42,0,14.1
SOM,2009,4.67,0,13.6,0.307,0,1.4,4.97,0,13.9
SOM,2010,4.38,0,13.6,0.246,0,0.766,4.63,0,13.8
SOM,2011,4.92,0,14.4,0.286,0,1.28,5.21,0,14.7
SOM,2012,5.01,0,14.7,0.28,0,0.83,5.29,0,15
SOM,2013,5.44,0,15.4,0.246,0,1.11,5.69,0,15.7
SOM,2014,5.4,0,15.1,0.205,0,0.938,5.6,0,15.3
SOM,2015,5.76,0,15.7,0.174,0,0.458,5.93,0.0511,15.9
SOM,2016,5.84,0,15.9,0.158,0,0.419,6,0.0465,16
SOM,2017,6.67,0,16.7,0.128,0,0.314,6.79,0.0789,16.9
SOM,2018,6.72,0,16.8,0.143,0,0.349,6.86,0.0897,16.9
SOM,2019,6.86,0,17,0.112,0,0.272,6.97,0.0722,17.1
SOM,2020,7.05,0,17.8,0.0753,0,0.224,7.13,0.015,17.9
SOM,Cumulative,106,70.3,142,5.95,2.99,8.91,112,76.2,148
SRB,2005,1.3,0.613,2.21,0.00365,0.000843,0.00754,1.3,0.617,2.22
SRB,2006,1.32,0.657,2.21,0.00395,0.00095,0.00812,1.33,0.661,2.21
SRB,2007,1.18,0.59,1.94,0.00396,0.00103,0.00798,1.18,0.594,1.95
SRB,2008,1.15,0.613,1.84,0.00403,0.0011,0.00799,1.15,0.617,1.85
SRB,2009,1.07,0.583,1.68,0.00398,0.00115,0.00778,1.07,0.587,1.68
SRB,2010,0.977,0.547,1.52,0.00424,0.00128,0.00818,0.982,0.551,1.52
SRB,2011,0.917,0.529,1.4,0.0045,0.00232,0.0071,0.922,0.533,1.4
SRB,2012,0.763,0.445,1.15,0.0041,0.00136,0.0077,0.767,0.449,1.15
SRB,2013,0.891,0.518,1.35,0.00462,0.00147,0.0088,0.896,0.523,1.36
SRB,2014,0.777,0.472,1.14,0.00391,0.0013,0.00731,0.781,0.476,1.15
SRB,2015,0.724,0.456,1.04,0.0035,0.00119,0.0065,0.728,0.459,1.05
SRB,2016,0.624,0.391,0.895,0.00312,0.00109,0.00576,0.627,0.394,0.898
SRB,2017,0.62,0.392,0.887,0.00313,0.00108,0.00581,0.624,0.395,0.89
SRB,2018,0.561,0.356,0.797,0.00289,0.000992,0.00535,0.564,0.358,0.8
SRB,2019,0.452,0.286,0.637,0.00239,0.000826,0.00443,0.454,0.288,0.64
SRB,2020,0.393,0.245,0.558,0.00101,0,0.00295,0.394,0.246,0.559
SRB,Cumulative,13.7,11.8,15.6,0.057,0.0452,0.0688,13.8,11.9,15.7
SSD,2011,2.65,0,7.68,0.897,0,3.13,3.55,0,8.92
SSD,2012,2.69,0,7.43,1.85,0,6.97,4.55,0,11.2
SSD,2013,2.48,0,7.69,0.728,0,2.17,3.21,0,8.56
SSD,2014,3.08,0,8.5,0.78,0,2.06,3.86,0.152,9.39
SSD,2015,3.53,0,9.09,0.806,0,1.97,4.34,0.349,9.98
SSD,2016,3.86,0,9.41,0.937,0,2.17,4.8,0.581,10.4
SSD,2017,3.68,0,9.26,0.915,0,2.18,4.59,0.466,10.3
SSD,2018,5.15,0.607,10.6,1.26,0.236,2.45,6.4,1.77,12
SSD,2019,5.77,1.33,11.3,1.36,0.392,2.51,7.13,2.56,12.7
SSD,2020,6.73,2.45,12.2,1.56,0.619,2.7,8.29,3.88,13.8
SSD,Cumulative,39.6,24.6,54.6,11.1,5.66,16.5,50.7,34.8,66.7
STP,2000,0.0238,0,0.083,0.0325,0.00765,0.0757,0.0563,0.0124,0.126
STP,2001,0.0265,0,0.0876,0.0269,0.00628,0.0627,0.0533,0.011,0.122
STP,2002,0.0274,0,0.086,0.0219,0.00525,0.0507,0.0493,0.00967,0.112
STP,2003,0.0434,0,0.129,0.0019,0,0.00665,0.0453,0.000138,0.131
STP,2004,0.0394,0,0.134,0.0217,0.00373,0.0557,0.0612,0.00781,0.159
STP,2005,0.0555,0,0.184,0.00366,0,0.0156,0.0591,0,0.188
STP,2006,0.0518,0,0.195,0.0266,0.00323,0.0746,0.0784,0.00712,0.226
STP,2007,0.0347,0,0.0908,0.00567,0,0.0151,0.0404,0.00283,0.0972
STP,2008,0.0251,0,0.0573,0.00414,0,0.00947,0.0293,0.00354,0.0618
STP,2009,0.0277,0,0.0661,0.00729,0,0.0216,0.0349,0.00371,0.0752
STP,2010,0.0442,0,0.127,0.0105,0,0.0338,0.0547,0.00183,0.14
STP,2011,0.0508,0,0.154,0.0107,0,0.0357,0.0615,0.000885,0.166
STP,2012,0.0404,0,0.111,0.0124,0,0.037,0.0528,0.0036,0.126
STP,2013,0.0488,0,0.152,0.0226,0,0.072,0.0715,0.00203,0.182
STP,2014,0.0544,0,0.174,0.0214,0,0.0701,0.0757,0.000884,0.202
STP,2015,0.0652,0,0.222,0.0185,0,0.065,0.0837,0,0.244
STP,2016,0.0642,0,0.223,0.0428,0.00241,0.115,0.107,0.0123,0.275
STP,2017,0.0483,0,0.139,0.0221,0.00198,0.0537,0.0704,0.0104,0.164
STP,2018,0.0526,0,0.156,0.0246,0.00319,0.0592,0.0773,0.0114,0.184
STP,2019,0.0482,0,0.137,0.0266,0.00528,0.0601,0.0748,0.0142,0.168
STP,2020,0.0597,0,0.161,0.0092,0,0.0289,0.0689,0.00421,0.171
STP,Cumulative,0.932,0.569,1.29,0.374,0.245,0.502,1.31,0.921,1.69
SUR,2000,0.0319,0.0185,0.0485,0.0136,0.00128,0.0305,0.0455,0.0266,0.0684
SUR,2001,0.0217,0.0106,0.035,0.0103,0.000983,0.0229,0.032,0.017,0.0498
SUR,2002,0.0363,0.0212,0.0547,0.0123,0.000989,0.0279,0.0486,0.029,0.072
SUR,2003,0.0305,0.0157,0.0486,0.0184,0.00723,0.032,0.0489,0.0297,0.071
SUR,2004,0.0325,0.0192,0.0486,0.017,0.00666,0.0296,0.0495,0.0321,0.0695
SUR,2005,0.0423,0.0233,0.0658,0.015,0.00123,0.0342,0.0573,0.0329,0.0867
SUR,2006,0.0478,0.0266,0.0747,0.0177,0.00141,0.0402,0.0655,0.0377,0.0994
SUR,2007,0.0452,0.0246,0.0714,0.0187,0.00189,0.0419,0.0639,0.0362,0.0977
SUR,2008,0.0258,0.011,0.0436,0.0207,0.00872,0.0351,0.0464,0.0269,0.0689
SUR,2009,0.0508,0.0231,0.0869,0.0378,0.0143,0.0669,0.0886,0.0508,0.134
SUR,2010,0.0509,0.0209,0.0908,0.0449,0.0165,0.0804,0.0958,0.0526,0.148
SUR,2011,0.0305,0.014,0.0508,0.028,0.0126,0.0465,0.0585,0.0352,0.0852
SUR,2012,0.033,0.015,0.0549,0.0252,0.0108,0.0426,0.0582,0.0344,0.0855
SUR,2013,0.0525,0.0309,0.0792,0.022,0.00849,0.0386,0.0745,0.0483,0.105
SUR,2014,0.0436,0.0226,0.0698,0.0288,0.0121,0.049,0.0724,0.0447,0.105
SUR,2015,0.0416,0.0215,0.0667,0.0298,0.0129,0.0502,0.0714,0.0443,0.103
SUR,2016,0.0342,0.0181,0.0536,0.0184,0.0073,0.0319,0.0526,0.0325,0.0757
SUR,2017,0.0438,0.024,0.0681,0.0163,0.00569,0.0294,0.0601,0.037,0.0871
SUR,2018,0.0667,0.0357,0.106,0.0179,0.00553,0.0336,0.0845,0.0504,0.126
SUR,2019,0.039,0.0204,0.0616,0.025,0.0108,0.042,0.0639,0.0399,0.0917
SUR,2020,0.0431,0.023,0.0676,0.0157,0.00135,0.0327,0.0587,0.0336,0.088
SUR,Cumulative,0.844,0.74,0.947,0.453,0.375,0.532,1.3,1.17,1.43
SVK,2000,0.444,0.293,0.613,0.003,0.000251,0.00707,0.447,0.296,0.616
SVK,2001,0.428,0.28,0.593,0.00276,0.000227,0.00649,0.43,0.283,0.595
SVK,2002,0.415,0.269,0.578,0.00253,0.000214,0.00597,0.418,0.271,0.581
SVK,2003,0.414,0.268,0.578,0.00233,0.000191,0.00549,0.417,0.27,0.581
SVK,2004,0.276,0.176,0.387,4.21e-07,2.6e-07,6.23e-07,0.276,0.176,0.387
SVK,2005,0.303,0.197,0.423,0.000697,0,0.00122,0.304,0.198,0.424
SVK,2006,0.285,0.184,0.398,4.21e-07,2.59e-07,6.23e-07,0.285,0.184,0.398
SVK,2007,0.272,0.178,0.377,4.21e-07,2.59e-07,6.23e-07,0.272,0.178,0.377
SVK,2008,0.246,0.158,0.344,4.21e-07,2.59e-07,6.24e-07,0.246,0.158,0.344
SVK,2009,0.181,0.113,0.257,0.000645,0,0.00113,0.182,0.114,0.258
SVK,2010,0.167,0.105,0.235,0.000662,0,0.00116,0.167,0.106,0.236
SVK,2011,0.161,0.104,0.224,4.22e-07,2.6e-07,6.24e-07,0.161,0.104,0.224
SVK,2012,0.141,0.093,0.195,4.22e-07,2.6e-07,6.24e-07,0.141,0.093,0.195
SVK,2013,0.176,0.116,0.243,4.23e-07,2.6e-07,6.27e-07,0.176,0.116,0.243
SVK,2014,0.124,0.0754,0.177,4.24e-07,2.61e-07,6.26e-07,0.124,0.0754,0.177
SVK,2015,0.117,0.071,0.169,0.000644,5.73e-05,0.00151,0.118,0.0716,0.169
SVK,2016,0.104,0.0618,0.151,0.000661,5.89e-05,0.00155,0.104,0.0624,0.152
SVK,2017,0.078,0.0437,0.116,4.25e-07,2.62e-07,6.29e-07,0.078,0.0437,0.116
SVK,2018,0.0995,0.0587,0.145,0.00106,0,0.00446,0.101,0.0597,0.146
SVK,2019,0.0681,0.0367,0.103,0.00401,4.52e-05,0.0101,0.0721,0.0403,0.108
SVK,2020,0.0405,0.0176,0.0661,0.000484,4.29e-05,0.00114,0.041,0.018,0.0666
SVK,Cumulative,4.54,4.11,4.97,0.0195,0.011,0.0279,4.56,4.13,4.99
SVN,2000,0.158,0.103,0.219,0.00306,0.00015,0.00745,0.161,0.106,0.222
SVN,2001,0.148,0.0945,0.207,0.0032,0.00015,0.00779,0.151,0.0975,0.211
SVN,2002,0.142,0.0916,0.198,0.00312,0.00016,0.00759,0.145,0.0946,0.201
SVN,2003,0.11,0.0673,0.157,0.00263,0.000137,0.0064,0.112,0.0699,0.16
SVN,2004,0.109,0.0722,0.15,0.00225,0.000118,0.00547,0.111,0.0743,0.153
SVN,2005,0.113,0.073,0.158,0.00227,0.000115,0.0055,0.115,0.0752,0.16
SVN,2006,0.0828,0.0521,0.117,0.00159,8.05e-05,0.00386,0.0844,0.0536,0.119
SVN,2007,0.0753,0.0435,0.111,0.00151,7.71e-05,0.00366,0.0768,0.0449,0.112
SVN,2008,0.0674,0.0362,0.103,1.58e-07,9.71e-08,2.33e-07,0.0674,0.0362,0.103
SVN,2009,0.0666,0.0387,0.0978,1.59e-07,9.76e-08,2.35e-07,0.0666,0.0387,0.0978
SVN,2010,0.0627,0.0375,0.091,0.000906,0,0.00158,0.0636,0.0384,0.092
SVN,2011,0.0753,0.0481,0.106,1.6e-07,9.86e-08,2.37e-07,0.0753,0.0481,0.106
SVN,2012,0.055,0.0348,0.0776,1.61e-07,9.88e-08,2.37e-07,0.055,0.0348,0.0776
SVN,2013,0.0589,0.0382,0.082,0.000921,9.53e-06,0.00161,0.0598,0.0391,0.083
SVN,2014,0.0487,0.0274,0.0726,1.61e-07,9.93e-08,2.39e-07,0.0487,0.0274,0.0726
SVN,2015,0.0525,0.0331,0.0743,1.62e-07,9.95e-08,2.39e-07,0.0525,0.0331,0.0743
SVN,2016,0.0505,0.033,0.0703,0.000866,0,0.00151,0.0514,0.0338,0.0711
SVN,2017,0.0476,0.0309,0.0663,0.000692,3.85e-05,0.00168,0.0483,0.0316,0.067
SVN,2018,0.0417,0.0271,0.0581,0.000607,3.31e-05,0.00147,0.0423,0.0277,0.0587
SVN,2019,0.0334,0.0189,0.0497,0.000933,2.5e-05,0.00163,0.0344,0.0198,0.0507
SVN,2020,0.0227,0.0114,0.0354,1.62e-07,9.99e-08,2.4e-07,0.0227,0.0114,0.0354
SVN,Cumulative,1.62,1.47,1.77,0.0246,0.0158,0.0333,1.64,1.49,1.8
SWE,2000,0.127,0.0665,0.194,0.0115,0.00407,0.0211,0.138,0.0773,0.206
SWE,2001,0.098,0.041,0.162,0.0104,0.00367,0.019,0.108,0.0508,0.173
SWE,2002,0.0783,0.0238,0.139,0.00928,0.00326,0.0171,0.0876,0.0326,0.149
SWE,2003,0.13,0.0722,0.194,0.00907,0.00319,0.0167,0.139,0.0808,0.204
SWE,2004,0.155,0.0924,0.225,0.00895,0.00313,0.0165,0.164,0.101,0.234
SWE,2005,0.199,0.121,0.288,0.00988,0.00342,0.0183,0.209,0.13,0.298
SWE,2006,0.17,0.0983,0.251,0.0078,0.00268,0.0145,0.178,0.106,0.259
SWE,2007,0.159,0.0915,0.235,0.00647,0.00219,0.0121,0.166,0.0978,0.241
SWE,2008,0.185,0.109,0.27,0.0072,0.00242,0.0135,0.192,0.116,0.277
SWE,2009,0.215,0.131,0.309,0.00821,0.00275,0.0153,0.223,0.139,0.318
SWE,2010,0.262,0.171,0.363,0.00913,0.00304,0.0171,0.271,0.18,0.373
SWE,2011,0.213,0.134,0.302,0.00784,0.00263,0.0147,0.221,0.141,0.31
SWE,2012,0.247,0.16,0.345,0.00844,0.00283,0.0158,0.256,0.168,0.353
SWE,2013,0.252,0.162,0.353,0.00805,0.0027,0.0151,0.26,0.17,0.361
SWE,2014,0.278,0.184,0.383,0.0083,0.0028,0.0155,0.286,0.193,0.391
SWE,2015,0.354,0.239,0.483,0.0104,0.00351,0.0193,0.365,0.249,0.494
SWE,2016,0.314,0.211,0.43,0.00981,0.00333,0.0183,0.324,0.22,0.44
SWE,2017,0.213,0.142,0.294,0.00718,0.00245,0.0133,0.221,0.149,0.301
SWE,2018,0.209,0.139,0.288,0.00723,0.00247,0.0134,0.216,0.146,0.295
SWE,2019,0.209,0.139,0.288,0.00735,0.00251,0.0137,0.216,0.146,0.295
SWE,2020,0.131,0.0842,0.183,0.00488,0.00166,0.00907,0.136,0.0889,0.188
SWE,Cumulative,4.2,3.82,4.58,0.177,0.148,0.207,4.38,4,4.75
SWZ,2000,0.632,0,2.67,3.29,0,11.4,3.92,0,12.1
SWZ,2001,0.635,0,2.75,3.49,0,12.3,4.12,0,13
SWZ,2002,0.688,0,3.12,3.93,0,14.7,4.62,0,15.5
SWZ,2003,0.787,0,3.86,4.66,0,19.1,5.45,0,20
SWZ,2004,0.806,0,4.03,4.93,0,20.8,5.74,0,21.7
SWZ,2005,0.861,0,4.48,5.43,0,24,6.29,0,25.1
SWZ,2006,0.859,0,4.55,5.73,0,25.9,6.59,0,26.9
SWZ,2007,0.77,0,3.48,5.63,0,25.7,6.4,0,26.5
SWZ,2008,0.621,0,2.75,5.68,0,25.3,6.3,0,26
SWZ,2009,0.789,0,3.84,6.74,0,33,7.53,0,33.8
SWZ,2010,0.847,0,4.13,8.74,0,35.5,9.59,0,36.4
SWZ,2011,0.842,0,3.58,4.99,0,21.2,5.83,0,22.1
SWZ,2012,0.775,0,2.96,4.05,0,15.4,4.83,0,16.3
SWZ,2013,0.726,0,2.63,3.68,0,13.2,4.41,0,14
SWZ,2014,0.62,0,1.99,3,0,9.49,3.62,0.0981,10.2
SWZ,2015,0.483,0,1.32,2.24,0,5.91,2.72,0.28,6.46
SWZ,2016,0.428,0,1.06,1.81,0,4.3,2.24,0.374,4.78
SWZ,2017,0.417,0,0.998,1.67,0,3.84,2.09,0.404,4.32
SWZ,2018,0.481,0,1.17,1.29,0.0205,2.9,1.78,0.418,3.49
SWZ,2019,0.461,0.0723,0.967,1.24,0.325,2.37,1.7,0.686,2.92
SWZ,2020,0.277,0.0312,0.584,1.27,0.454,2.26,1.55,0.685,2.58
SWZ,Cumulative,13.8,6.12,21.5,83.5,36.1,131,97.3,49.2,145
SXM,2010,0.0012,0.000558,0.00202,2.32e-09,1e-09,3.7e-09,0.0012,0.000558,0.00202
SXM,2011,0.000801,0.000335,0.00141,2.38e-09,1.03e-09,3.8e-09,0.000801,0.000335,0.00141
SXM,2012,0,0,0,2.46e-09,1.06e-09,3.93e-09,2.46e-09,1.06e-09,3.93e-09
SXM,2013,0,0,0,2.56e-09,1.1e-09,4.07e-09,2.56e-09,1.1e-09,4.07e-09
SXM,2014,1.28e-09,5.82e-10,2.2e-09,2.64e-09,1.14e-09,4.21e-09,3.93e-09,2.24e-09,5.72e-09
