iso3,year,hiv,tb,ill_def,tb_seq,total,prop.tb,tb.imp,garbage,garbage.imp,totaltb,seq.prop,tb.prop,codqual,min.coverage,max.coverage,min.usability,max.usability,use.ghe,keep.vr,vr.coverage,tb.adj,tb.adj.sd,pop
SLV,2013,312,55,7014,,33957,0.00161969549724652,55,0.206555349412492,0.206555349412492,55,,0.0020413465464128,medium,100,100,58,71,yes,TRUE,100,55,0.0284601464992643,6266076
SLV,2014,282,64,7918,,37390,0.0017116876170099,64,0.211767852366943,0.211767852366943,64,,0.00217155266015201,medium,100,100,58,71,yes,TRUE,100,64,0.0339547616482285,6295124
SLV,2015,192,49,6593,2,40869,0.00119895275147422,49,0.161320316132032,0.161320316132032,51,0.0392156862745098,0.00148792157778037,medium,100,100,58,71,yes,TRUE,100,51,0.0206015748324807,6325121
SMR,2000,0,0,21,0,188,0,0,0.111702127659574,0.111702127659574,0,,0,high,100,100,62,88,no,TRUE,100,0,0,27460
SMR,2001,,,8,,195,,0,0.041025641025641,0.041025641025641,0,,0,high,100,100,62,88,no,TRUE,100,0,0,27818
SMR,2002,,0,30,,203,0,0,0.147783251231527,0.147783251231527,0,,0,high,100,100,62,88,no,TRUE,100,0,0,28175
SMR,2005,,0,19,,219,0,0,0.0867579908675799,0.0867579908675799,0,,0,high,100,100,62,88,no,TRUE,100,0,0,29324
SMR,2008,,,12,,190,,0,0.0631578947368421,0.0631578947368421,0,,0,high,100,100,62,88,no,TRUE,100,0,0,30434
SMR,2009,,,7,,233,,0,0.0300429184549356,0.0300429184549356,0,,0,high,100,100,62,88,no,TRUE,100,0,0,30825
SMR,2010,,,15,,222,,0,0.0675675675675676,0.0675675675675676,0,,0,high,100,100,62,88,no,TRUE,100,0,0,31221
SMR,2011,1,,5,,191,,0,0.0261780104712042,0.0261780104712042,0,,0,high,100,100,62,88,no,TRUE,100,0,0,31655
SMR,2012,,,11,,212,,0,0.0518867924528302,0.0518867924528302,0,,0,high,100,100,62,88,no,TRUE,100,0,0,32103
SMR,2013,,,11,,203,,0,0.0541871921182266,0.0541871921182266,0,,0,high,100,100,62,88,no,TRUE,100,0,0,32554
SMR,2014,,,3,,198,,0,0.0151515151515152,0.0151515151515152,0,,0,high,100,100,62,88,no,TRUE,100,0,0,32941
SMR,2015,,,3,,180,,0,0.0166666666666667,0.0166666666666667,0,,0,high,100,100,62,88,no,TRUE,100,0,0,33270
SMR,2016,,,3,,252,,0,0.0119047619047619,0.0119047619047619,0,,0,high,100,100,62,88,no,TRUE,100,0,0,33503
SMR,2017,,,5,,278,,0,0.0179856115107914,0.0179856115107914,0,,0,high,100,100,62,88,no,TRUE,100,0,0,33671
SMR,2018,,,3,,244,,0,0.0122950819672131,0.0122950819672131,0,,0,high,100,100,62,88,no,TRUE,100,0,0,33784
SMR,2019,,,5,,251,,0,0.0199203187250996,0.0199203187250996,0,,0,high,100,100,62,88,no,TRUE,100,0,0,33864
SRB,2005,25,227,6509,22,106682,0.00212781912600064,227,0.0610131043662474,0.0610131043662474,249,0.0883534136546185,0.00248569973945075,high,100,100,77,84,yes,TRUE,100,249,0.0380038447934714,9193818
SRB,2006,25,184,4884,18,102811,0.00178969176449991,184,0.0475046444446606,0.0475046444446606,202,0.0891089108910891,0.00206276103628213,high,100,100,77,84,yes,TRUE,100,202,0.0240012471516735,9145913
SRB,2007,14,168,4917,51,102741,0.00163517972377143,168,0.0478582065582387,0.0478582065582387,219,0.232876712328767,0.00223871442590775,high,100,100,77,84,yes,TRUE,100,219,0.0262149140783656,9101189
SRB,2008,16,137,4740,31,102646,0.00133468425462268,137,0.0461781267657775,0.0461781267657775,168,0.18452380952381,0.00171593160786877,high,100,100,77,84,yes,TRUE,100,168,0.0194037735407657,9060105
SRB,2009,31,134,5233,26,103938,0.00128923011795493,134,0.0503473224422252,0.0503473224422252,160,0.1625,0.00162099184438478,high,100,100,77,84,yes,TRUE,100,160,0.020149073495892,9023354
SRB,2010,34,137,4561,16,103158,0.00132805986932666,137,0.0442137303941527,0.0442137303941527,153,0.104575163398693,0.00155177135206954,high,100,100,77,84,yes,TRUE,100,153,0.0169192324996082,8991258
SRB,2011,35,126,4668,7,102898,0.00122451359598826,126,0.0453653132228032,0.0453653132228032,133,0.0526315789473684,0.00135396518375242,high,100,100,77,84,yes,TRUE,100,133,0.0150908126410024,8963761
SRB,2012,23,128,4602,9,102337,0.00125076951640169,128,0.0449690727693796,0.0449690727693796,137,0.0656934306569343,0.00140174962909909,high,100,100,77,84,yes,TRUE,100,137,0.015408836634468,8940116
SRB,2013,28,110,4409,15,100246,0.00109730064042456,110,0.0439818047602897,0.0439818047602897,125,0.12,0.00130429792251427,high,100,100,77,84,yes,TRUE,100,125,0.0137503616448043,8918892
SRB,2014,12,87,4724,14,101209,0.000859607347172682,87,0.0466756908970546,0.0466756908970546,101,0.138613861386139,0.00104679483857594,high,100,100,77,84,yes,TRUE,100,101,0.0117911155361454,8898284
SRB,2015,24,70,4935,5,103642,0.000675401864109145,70,0.0476158314196947,0.0476158314196947,75,0.0666666666666667,0.000759824531188264,high,100,100,77,84,yes,TRUE,100,75,0.00893222154274564,8876777
SRB,2016,11,73,4962,12,100793,0.000724256644806683,73,0.0492296091990515,0.0492296091990515,85,0.141176470588235,0.000886978117728084,high,100,100,77,84,yes,TRUE,100,85,0.0104664445445468,8853963
SRB,2017,14,63,4942,16,103671,0.000607691639899297,63,0.0476700330854337,0.0476700330854337,79,0.20253164556962,0.000800170162768791,high,100,100,77,84,yes,TRUE,100,79,0.00941932172815729,8829623
SUR,2000,109,4,303,,2539,0.00157542339503742,4,0.119338322174084,0.119338322174084,4,,0.00178890876565295,medium,88,89,63,74,no,TRUE,88,4,0.137721373962339,470944
SUR,2001,132,8,257,,2600,0.00307692307692308,8,0.0988461538461539,0.0988461538461539,8,,0.00341442594963722,medium,88,89,63,74,no,TRUE,88,8,0.27497599900321,476574
SUR,2002,160,5,264,,2791,0.00179147259046937,5,0.0945897527767825,0.0945897527767825,5,,0.00197863078749505,medium,88,89,63,74,no,TRUE,88,5,0.171799422012809,482228
SUR,2003,144,9,230,,2730,0.0032967032967033,9,0.0842490842490843,0.0842490842490843,9,,0.0036,medium,88,89,63,74,no,TRUE,88,9,0.308974094058598,487938
SUR,2004,159,5,230,,2768,0.00180635838150289,5,0.0830924855491329,0.0830924855491329,5,,0.00197005516154452,medium,88,89,63,74,no,TRUE,88,5,0.171635817991171,493680
SUR,2005,164,7,264,,2799,0.00250089317613433,7,0.0943193997856377,0.0943193997856377,7,,0.00276134122287968,medium,88,89,63,74,no,TRUE,88,7,0.240513804309238,499461
SUR,2006,130,6,204,,2717,0.00220831799779168,6,0.0750828119249172,0.0750828119249172,6,,0.00238758456028651,medium,88,89,63,74,no,TRUE,88,6,0.205826236850635,505292
SUR,2007,141,7,256,,2853,0.00245355765860498,7,0.0897301086575535,0.0897301086575535,7,,0.00269541778975741,medium,88,89,63,74,no,TRUE,88,7,0.240422371793318,511181
SUR,2008,117,13,322,,2952,0.00440379403794038,13,0.109078590785908,0.109078590785908,13,,0.00494296577946768,medium,88,89,63,74,no,TRUE,88,13,0.447214687861667,517122
SUR,2009,101,12,231,,2784,0.00431034482758621,12,0.0829741379310345,0.0829741379310345,12,,0.00470035252643948,medium,88,89,63,74,no,TRUE,88,12,0.411921921892479,523113
SUR,2010,116,15,279,,2973,0.00504540867810293,15,0.0938446014127144,0.0938446014127144,15,,0.00556792873051225,medium,88,89,63,74,no,TRUE,88,15,0.515366452509786,529126
SUR,2011,106,12,277,,2973,0.00403632694248234,12,0.093171880255634,0.093171880255634,12,,0.00445103857566766,medium,88,89,63,74,no,TRUE,88,12,0.412270185382032,535177
SUR,2012,93,12,278,,2797,0.00429031104755095,12,0.0993922059349303,0.0993922059349303,12,,0.00476379515680826,medium,88,89,63,74,no,TRUE,88,12,0.41248265087476,541247
SUR,2013,95,5,328,,3131,0.00159693388693708,5,0.104758862983073,0.104758862983073,5,,0.00178380306814128,medium,88,89,63,74,no,TRUE,88,5,0.171944157986706,547295
SUR,2014,96,10,304,,3132,0.00319284802043423,10,0.0970625798212005,0.0970625798212005,10,,0.00353606789250354,medium,88,89,63,74,no,TRUE,88,10,0.343669229624947,553278
SVK,2000,2,54,592,,52724,0.0010242015021622,54,0.0112282831348153,0.0112282831348153,54,,0.0010358321184685,high,100,100,86,93,yes,TRUE,100,54,0.00151598844267564,5399207
SVK,2001,3,55,480,2,51980,0.0010580992689496,55,0.00923432089265102,0.00923432089265102,57,0.0350877192982456,0.00110679611650485,high,100,100,86,93,yes,TRUE,100,57,0.00131601225199618,5399995
SVK,2002,1,64,553,,51532,0.00124194675153303,64,0.0107311961499651,0.0107311961499651,64,,0.0012554188979776,high,100,100,86,93,yes,TRUE,100,64,0.00171717565748253,5400124
SVK,2003,,66,673,,52230,0.00126364158529581,66,0.0128853149530921,0.0128853149530921,66,,0.00128013654789844,high,100,100,86,93,yes,TRUE,100,66,0.00212635095427838,5399844
SVK,2004,3,51,646,1,51852,0.000983568618375376,51,0.0124585358327548,0.0124585358327548,52,0.0192307692307692,0.00101550599539117,high,100,100,86,93,yes,TRUE,100,52,0.00161981146304924,5399374
SVK,2005,,47,712,,53475,0.000878915381019168,47,0.0133146330060776,0.0133146330060776,47,,0.000890775732994712,high,100,100,86,93,yes,TRUE,100,47,0.00156467770930974,5398962
SVK,2006,2,47,693,,53301,0.000881784581902779,47,0.0130016322395452,0.0130016322395452,47,,0.000893400243309002,high,100,100,86,93,yes,TRUE,100,47,0.00152789043884233,5398674
SVK,2007,1,35,667,,53856,0.000649881164587047,35,0.0123848781937017,0.0123848781937017,35,,0.000658030795841245,high,100,100,86,93,yes,TRUE,100,35,0.00108381107063044,5398693
SVK,2008,1,42,667,,53164,0.00079000827627718,42,0.0125460838161162,0.0125460838161162,42,,0.000800045716898108,high,100,100,86,93,yes,TRUE,100,42,0.00131750409585962,5399362
SVK,2009,3,42,736,,52913,0.000793755787802619,42,0.0139096252338745,0.0139096252338745,42,,0.000804952373651226,high,100,100,86,93,yes,TRUE,100,42,0.00146071382937552,5401149
SVK,2010,2,34,630,1,53445,0.000636168023201422,34,0.0117878192534381,0.0117878192534381,35,0.0285714285714286,0.000662690523525514,high,100,100,86,93,yes,TRUE,100,35,0.00103155578260794,5404293
SVK,2012,3,17,1330,,52437,0.000324198562084025,17,0.0253637698571619,0.0253637698571619,17,,0.000332635451112372,high,100,100,86,93,yes,TRUE,100,17,0.00107823369964399,5414894
SVK,2013,2,19,1175,1,52084,0.000364795330619768,19,0.0225597112356962,0.0225597112356962,20,0.05,0.000392857844389008,high,100,100,86,93,yes,TRUE,100,20,0.00112824008949075,5421721
SVK,2014,1,32,1124,2,51345,0.0006232349790632,32,0.0218911286395949,0.0218911286395949,34,0.0588235294117647,0.00067700762629179,high,100,100,86,93,yes,TRUE,100,34,0.00186115336184212,5428798
SVN,2000,4,17,647,4,18588,0.000914568538842264,17,0.0348074026253497,0.0348074026253497,21,0.19047619047619,0.00117050331642606,high,100,100,86,91,yes,TRUE,100,21,0.00182802492582679,1987710
SVN,2001,8,25,745,1,18508,0.00135076723578993,25,0.0402528636265399,0.0402528636265399,26,0.0384615384615385,0.00146371671451894,high,100,100,86,91,yes,TRUE,100,26,0.00261748975030474,1987457
SVN,2002,3,20,742,2,18701,0.0010694615261216,20,0.0396770226191113,0.0396770226191113,22,0.0909090909090909,0.00122501252853722,high,100,100,86,91,yes,TRUE,100,22,0.00218310243409736,1987265
SVN,2003,1,21,822,7,19451,0.00107963600843144,21,0.0422600380443165,0.0422600380443165,28,0.25,0.00150303290568469,high,100,100,86,91,yes,TRUE,100,28,0.00295945332920478,1987855
SVN,2004,2,12,621,,18523,0.00064784322194029,12,0.03352588673541,0.03352588673541,12,,0.000670316165791532,high,100,100,86,91,yes,TRUE,100,12,0.00100611391067229,1990226
SVN,2005,3,17,521,1,18825,0.000903054448871182,17,0.0276759628154051,0.0276759628154051,18,0.0555555555555556,0.000983391608391609,high,100,100,86,91,yes,TRUE,100,18,0.00124576310362645,1994979
SVN,2006,,18,349,,18180,0.00099009900990099,18,0.0191969196919692,0.0191969196919692,18,,0.00100947787560989,high,100,100,86,91,yes,TRUE,100,18,0.000864027252755917,2002427
SVN,2007,3,27,237,2,18584,0.00145286267757211,27,0.0127529057253551,0.0127529057253551,29,0.0689655172413793,0.00158063988662997,high,100,100,86,91,yes,TRUE,100,29,0.000924703591665244,2012128
SVN,2008,5,29,181,6,18308,0.00158400699147913,29,0.00988638846405943,0.00988638846405943,35,0.171428571428571,0.0019308214266012,high,100,100,86,91,yes,TRUE,100,35,0.000865144522154138,2023049
SVN,2009,1,24,251,1,18750,0.00128,24,0.0133866666666667,0.0133866666666667,25,0.04,0.00135142440131899,high,100,100,86,91,yes,TRUE,100,25,0.000836778683439843,2033807
SVN,2010,,19,275,1,18609,0.0010210113385996,19,0.0147777956902574,0.0147777956902574,20,0.05,0.00109086942293008,high,100,100,86,91,yes,TRUE,100,20,0.000738998992274587,2043336
SVN,2011,1,12,273,2,18699,0.000641745547890262,12,0.0145997112145034,0.0145997112145034,14,0.142857142857143,0.000759795940518832,high,100,100,86,91,yes,TRUE,100,14,0.000511064506449999,2051278
SVN,2012,2,7,310,4,19257,0.000363504180298073,7,0.0160980422703433,0.0160980422703433,11,0.363636363636364,0.000580566844355307,high,100,100,86,91,yes,TRUE,100,11,0.000442767439323644,2057826
SVN,2013,5,4,316,5,19334,0.000206889417606289,4,0.0163442639908969,0.0163442639908969,9,0.555555555555556,0.000473235881796193,high,100,100,86,91,yes,TRUE,100,9,0.000367806054987763,2063120
SVN,2014,4,13,336,8,18886,0.000688340569734195,13,0.0177909562638992,0.0177909562638992,21,0.380952380952381,0.00113207547169811,high,100,100,86,91,yes,TRUE,100,21,0.000934191405438489,2067488
SVN,2015,2,8,379,3,19834,0.000403347786629021,8,0.0191086013915499,0.0191086013915499,11,0.272727272727273,0.000565407350295554,high,100,100,86,91,yes,TRUE,100,11,0.0005255869705868,2071199
SVN,2016,,7,410,,19689,0.000355528467672304,7,0.0208238102493778,0.0208238102493778,7,,0.000363089371855387,high,100,100,86,91,yes,TRUE,100,7,0.000364492580607612,2074205
SVN,2017,4,6,485,1,20509,0.000292554488273441,6,0.0236481544687698,0.0236481544687698,7,0.142857142857143,0.000349580503395925,high,100,100,86,91,yes,TRUE,100,7,0.000413940592514039,2076395
SVN,2018,1,2,590,4,20485,9.76324139614352e-05,2,0.0288015621186234,0.0288015621186234,6,0.666666666666667,0.000301583312390048,high,100,100,86,91,yes,TRUE,100,6,0.000432147897124313,2077836
SVN,2019,,9,670,5,20588,0.000437147853118321,9,0.032543229065475,0.032543229065475,14,0.357142857142857,0.000702881815443318,high,100,100,86,91,yes,TRUE,100,14,0.00113938380957446,2078654
SWE,2000,26,18,2537,51,93516,0.000192480431156166,18,0.0271290474357329,0.0271290474357329,69,0.739130434782609,0.000758416777498104,high,100,100,85,88,yes,TRUE,100,69,0.00468103060167785,8881642
SWE,2001,35,27,2433,59,93808,0.000287821934163398,27,0.0259359542896128,0.0259359542896128,86,0.686046511627907,0.000941176470588235,high,100,100,85,88,yes,TRUE,100,86,0.00557767679597188,8897802
SWE,2002,27,21,2697,75,95071,0.000220887547201565,21,0.0283682721334582,0.0283682721334582,96,0.78125,0.00103925346959101,high,100,100,85,88,yes,TRUE,100,96,0.00681031728137249,8920703
SWE,2003,29,16,2542,41,93003,0.000172037461157167,16,0.0273324516413449,0.0273324516413449,57,0.719298245614035,0.000630105791446038,high,100,100,85,88,yes,TRUE,100,57,0.00389593921459414,8951439
SWE,2004,20,16,2569,33,91079,0.000175671669649425,16,0.0282062824580858,0.0282062824580858,49,0.673469387755102,0.000553609761608858,high,100,100,85,88,yes,TRUE,100,49,0.00345624447919574,8990653
SWE,2005,31,15,2898,43,91775,0.000163443203486788,15,0.0315772269136475,0.0315772269136475,58,0.741379310344828,0.000652587283549175,high,100,100,85,88,yes,TRUE,100,58,0.00458014418500163,9038627
SWE,2006,24,17,2857,47,91271,0.000186258504892025,17,0.0313023852045009,0.0313023852045009,64,0.734375,0.000723867260841043,high,100,100,85,88,yes,TRUE,100,64,0.00500994986652614,9096170
SWE,2007,27,24,2992,37,91820,0.000261380962753213,24,0.0325854933565672,0.0325854933565672,61,0.60655737704918,0.000686720403476381,high,100,100,85,88,yes,TRUE,100,61,0.00497090753162072,9162941
SWE,2008,18,17,2937,45,91542,0.000185707107120229,17,0.032083633741889,0.032083633741889,62,0.725806451612903,0.000699734777947069,high,100,100,85,88,yes,TRUE,100,62,0.00497455924936319,9236433
SWE,2009,28,18,3284,41,90177,0.000199607438703882,18,0.0364172682613083,0.0364172682613083,59,0.694915254237288,0.000678996006582809,high,100,100,85,88,yes,TRUE,100,59,0.00537350395189334,9313085
SWE,2010,11,14,4233,20,90519,0.000154663661772667,14,0.046763662877407,0.046763662877407,34,0.588235294117647,0.000394038430336323,high,100,100,85,88,yes,TRUE,100,34,0.00397677102837712,9390157
SWE,2011,23,8,3600,37,89941,8.89471987191603e-05,8,0.0400262394236221,0.0400262394236221,45,0.822222222222222,0.000521189238021334,high,100,100,85,88,yes,TRUE,100,45,0.0045047550191854,9466705
SWE,2012,14,16,3414,22,91990,0.000173931949124905,16,0.0371127296445266,0.0371127296445266,38,0.578947368421053,0.000429010115606936,high,100,100,85,88,yes,TRUE,100,38,0.0035270182889926,9542817
SWE,2013,15,24,3093,18,90505,0.000265178719407768,24,0.034174907463676,0.034174907463676,42,0.428571428571429,0.000480483228847298,high,100,100,85,88,yes,TRUE,100,42,0.00358959202343967,9618016
SWE,2014,9,11,2957,18,89062,0.000123509465316297,11,0.0332015899036626,0.0332015899036626,29,0.620689655172414,0.000336798095348702,high,100,100,85,88,yes,TRUE,100,29,0.00240791473399071,9692137
SWE,2015,15,12,3019,12,91002,0.000131865233731127,12,0.033175095052856,0.033175095052856,24,0.5,0.00027277996885762,high,100,100,85,88,yes,TRUE,100,24,0.00199116627447538,9764949
SWE,2016,13,16,3102,9,91071,0.000175687101272633,16,0.0340613367592318,0.0340613367592318,25,0.36,0.000284191021837238,high,100,100,85,88,yes,TRUE,100,25,0.00212955890368099,9836003
SWE,2017,13,14,2784,8,92075,0.000152049959272332,14,0.0302362204724409,0.0302362204724409,22,0.363636363636364,0.000246385413983492,high,100,100,85,88,yes,TRUE,100,22,0.00166349510403163,9904895
SWE,2018,10,15,2865,6,92250,0.00016260162601626,15,0.0310569105691057,0.0310569105691057,21,0.285714285714286,0.000234938748112099,high,100,100,85,88,yes,TRUE,100,21,0.00163099434133229,9971630
SYC,2001,10,2,23,,554,0.0036101083032491,2,0.0415162454873646,0.0415162454873646,2,,0.00376647834274953,medium,100,100,,,no,TRUE,100,2,0.000207667443162252,82413
SYC,2002,2,4,29,,647,0.00618238021638331,4,0.044822256568779,0.044822256568779,4,,0.00647249190938511,medium,100,100,,,no,TRUE,100,4,0.000448423559245903,84077
SYC,2003,0,0,29,,668,0,0,0.0434131736526946,0.0434131736526946,0,,0,medium,100,100,,,no,TRUE,100,0,0,85807
SYC,2004,3,0,25,,611,0,0,0.0409165302782324,0.0409165302782324,0,,0,medium,100,100,,,no,TRUE,100,0,0,87388
SYC,2005,0,2,23,,673,0.00297176820208024,2,0.0341753343239227,0.0341753343239227,2,,0.00307692307692308,medium,100,100,,,no,TRUE,100,2,0.000170935089257918,88652
SYC,2006,3,1,15,,664,0.00150602409638554,1,0.0225903614457831,0.0225903614457831,1,,0.00154083204930663,medium,100,100,,,no,TRUE,100,1,5.64886646079454e-05,89528
SYC,2007,5,1,20,,630,0.00158730158730159,1,0.0317460317460317,0.0317460317460317,1,,0.00163934426229508,medium,100,100,,,no,TRUE,100,1,7.93902826293769e-05,90082
SYC,2008,2,2,22,,663,0.00301659125188537,2,0.0331825037707391,0.0331825037707391,2,,0.0031201248049922,medium,100,100,,,no,TRUE,100,2,0.000165967591055805,90450
SYC,2009,1,2,30,,684,0.00292397660818713,2,0.043859649122807,0.043859649122807,2,,0.00305810397553517,medium,100,100,,,no,TRUE,100,2,0.000219394471259293,90788
SYC,2010,1,0,13,,664,0,0,0.0195783132530121,0.0195783132530121,0,,0,medium,100,100,,,no,TRUE,100,0,0,91273
SYC,2011,1,1,13,,688,0.00145348837209302,1,0.0188953488372093,0.0188953488372093,1,,0.00148148148148148,medium,100,100,,,no,TRUE,100,1,4.72472996351225e-05,91882
SYC,2012,8,0,16,,651,0,0,0.0245775729646697,0.0245775729646697,0,,0,medium,100,100,,,no,TRUE,100,0,0,92608
SYC,2013,3,2,15,,717,0.00278940027894003,2,0.0209205020920502,0.0209205020920502,2,,0.00284900284900285,medium,100,100,,,no,TRUE,100,2,0.000104624398409747,93397
SYC,2014,15,0,13,,725,0,0,0.0179310344827586,0.0179310344827586,0,,0,medium,100,100,,,no,TRUE,100,0,0,94214
SYC,2015,5,1,17,,703,0.00142247510668563,1,0.0241820768136558,0.0241820768136558,1,,0.00145772594752187,medium,100,100,,,no,TRUE,100,1,6.04698148912175e-05,94981
SYC,2016,4,0,13,,743,0,0,0.0174966352624495,0.0174966352624495,0,,0,medium,100,100,,,no,TRUE,100,0,0,95711
SYC,2017,9,2,16,,754,0.0026525198938992,2,0.0212201591511936,0.0212201591511936,2,,0.002710027100271,medium,100,100,,,no,TRUE,100,2,0.000106123315292361,96418
SYC,2019,15,1,26,,795,0.00125786163522013,1,0.0327044025157233,0.0327044025157233,1,,0.00130039011703511,medium,100,100,,,no,TRUE,100,1,8.17877544857515e-05,97741
SYR,2000,0,61,13337,,60675,0.00100535640708694,61,0.219810465595385,0.219810465595385,61,,0.00128860534876843,low,81,90,53,53,no,FALSE,81,61,3.6186357298765,16410847
SYR,2001,0,53,13805,,52832,0.00100317989097517,53,0.261299969715324,0.261299969715324,53,,0.00135803418146411,low,81,90,53,53,no,FALSE,81,53,3.15088018631792,16766555
SYR,2002,0,50,15607,,58354,0.000856839291222538,50,0.267453816362203,0.267453816362203,50,,0.00116967272557139,low,81,90,53,53,no,FALSE,81,50,2.9734831867392,17084628
SYR,2003,8,41,9778,,49998,0.000820032801312052,41,0.195567822712909,0.195567822712909,41,,0.00101939333664843,low,81,90,53,53,no,FALSE,81,41,2.42911726122131,17415214
SYR,2004,1,35,6825,,53325,0.000656352555086732,35,0.127988748241913,0.127988748241913,35,,0.000752688172043011,low,81,90,53,53,no,FALSE,81,35,2.06631279916004,17827827
SYR,2005,2,49,6268,,56903,0.000861114528232255,49,0.110152364550199,0.110152364550199,49,,0.000967710081959119,low,81,90,53,53,no,FALSE,81,49,2.89013400572683,18361178
SYR,2006,3,46,6040,,57160,0.000804758572428272,46,0.105668299510147,0.105668299510147,46,,0.000899843505477308,low,81,90,53,53,no,FALSE,81,46,2.71254902306725,19059257
SYR,2007,9,34,5905,,58260,0.000583590799862685,34,0.101355990387916,0.101355990387916,34,,0.000649412663546939,low,81,90,53,53,no,FALSE,81,34,2.0044740742268,19878257
SYR,2008,2,42,6685,,67028,0.000626603807364087,42,0.0997344393387838,0.0997344393387838,42,,0.00069602107949555,low,81,90,53,53,no,FALSE,81,42,2.47590440847389,20664037
SYR,2009,11,39,6272,,63336,0.00061576354679803,39,0.099027409372237,0.099027409372237,39,,0.000683443151549138,low,81,90,53,53,no,FALSE,81,39,2.29896881871428,21205873
SYR,2010,,23,2828,,67024,0.000343160658868465,23,0.0421938410121747,0.0421938410121747,23,,0.000358277774316157,low,81,90,53,53,no,FALSE,81,23,1.35176193824005,21362541
THA,2000,8695,6237,148496,2,364044,0.0171325444177078,6237,0.407906736548329,0.407906736548329,6239,0.000320564192979644,0.028944828994006,low,91,100,34,65,no,FALSE,91,6239,161.281191177902,62952639
THA,2002,15581,6743,142465,12,379123,0.0177857845606835,6743,0.375775144214411,0.375775144214411,6755,0.00177646188008882,0.0285432987686873,low,91,100,34,65,no,FALSE,91,6755,174.019053867784,64069093
THA,2003,16888,6892,126986,11,383149,0.0179877802108318,6892,0.331427199340205,0.331427199340205,6903,0.00159351006808634,0.0269476856532755,low,91,100,34,65,no,FALSE,91,6903,176.984751927758,64549867
THA,2004,11471,6072,148729,3,392822,0.0154573827331463,6072,0.378616778082694,0.378616778082694,6075,0.000493827160493827,0.0248880549626577,low,91,100,34,65,no,FALSE,91,6075,156.549007079901,64995303
THA,2005,7947,5525,150245,3,393995,0.0140230205967081,5525,0.38133732661582,0.38133732661582,5528,0.000542691751085384,0.0226789743589744,low,91,100,34,65,no,FALSE,91,5528,142.49478634396,65416189
THA,2006,6550,5202,149182,5,389880,0.013342566943675,5202,0.382635682774187,0.382635682774187,5207,0.00096024582293067,0.0216329175979859,low,91,100,34,65,no,FALSE,91,5207,134.239112238683,65812540
THA,2007,5520,4852,149953,4,392614,0.0123581940531922,4852,0.381934928453901,0.381934928453901,4856,0.000823723228995058,0.0200114563114798,low,91,100,34,65,no,FALSE,91,4856,125.180733040541,66182064
THA,2008,4681,4820,150502,4,397148,0.0121365334837391,4820,0.37895696314724,0.37895696314724,4824,0.000829187396351576,0.0195583954331309,low,91,100,34,65,no,FALSE,91,4824,124.316050580265,66530980
THA,2009,4046,4568,149322,2,393747,0.0116013582325707,4568,0.379233365587547,0.379233365587547,4570,0.000437636761487965,0.0186969418021888,low,91,100,34,65,no,FALSE,91,4570,117.773884562553,66866834
THA,2010,3638,4465,154638,1,411200,0.0108584630350195,4465,0.376065175097276,0.376065175097276,4466,0.000223914017017465,0.0174070984791201,low,91,100,34,65,no,FALSE,91,4466,115.054524602442,67195032
THA,2011,3758,4780,142979,,414538,0.0115309091084533,4780,0.344911684815385,0.344911684815385,4780,,0.0176020680588749,low,91,100,34,65,no,FALSE,91,4780,122.731824223089,67518379
THA,2012,4033,5353,135031,2,415081,0.0128962780758454,5353,0.325312408903323,0.325312408903323,5355,0.000373482726423903,0.019121585431173,low,91,100,34,65,no,FALSE,91,5355,137.205311933433,67835969
THA,2013,5683,5495,126404,6,426027,0.0128982435385551,5495,0.296704199499093,0.296704199499093,5501,0.00109071077985821,0.0183597387383479,low,91,100,34,65,no,FALSE,91,5501,140.511062992006,68144519
THA,2014,5705,5935,118511,3,435607,0.0136246662702849,5935,0.272059448080495,0.272059448080495,5938,0.00050522061300101,0.0187261901758458,low,91,100,34,65,no,FALSE,91,5938,151.268945283091,68438748
THA,2015,5456,6084,113208,,445950,0.0136427850655903,6084,0.253858055835856,0.253858055835856,6084,,0.0182844365905116,low,91,100,34,65,no,FALSE,91,6084,154.682426257853,68714519
THA,2016,4954,6107,118640,,469078,0.0130191567287317,6107,0.252921688930199,0.252921688930199,6107,,0.0174267630793464,low,91,100,34,65,no,FALSE,91,6107,155.25139909367,68971313
THA,2017,4605,6070,113131,4,458001,0.0132532461719516,6070,0.247010377706599,0.247010377706599,6074,0.000658544616397761,0.0176124336706585,low,91,100,34,65,no,FALSE,91,6074,154.313341233827,69209817
THA,2018,4605,5887,112425,24,461815,0.0127475287723439,5887,0.2434416378853,0.2434416378853,5911,0.00406022669599053,0.0169180571853802,low,91,100,34,65,no,FALSE,91,5911,150.113997679595,69428454
THA,2019,4202,6081,112376,169,494334,0.0123013994586656,6081,0.227328081823221,0.227328081823221,6250,0.02704,0.0163630556239168,low,91,100,34,65,no,FALSE,91,6250,158.445158651359,69625581
TJK,2000,,594,2142,,24878,0.0238765174049361,594,0.0861001688238605,0.0861001688238605,594,,0.0261259676284307,low,70,70,53,53,no,FALSE,70,594,63.8256699031001,6216329
TJK,2001,,690,1824,,26435,0.0261017590315869,690,0.0689994325704558,0.0689994325704558,690,,0.0280362439559547,low,70,70,53,53,no,FALSE,70,690,74.0987231482697,6318510
