country,iso3,g.whoregion,row.rank.new,year.new,source.new,all.areas.covered.new,area.desc.new,surv.quality.new,dst.rlt.new,mdr.new,mdr.new.pcnt,mdr.new.pcnt.lo,mdr.new.pcnt.hi,dr.r.nh.new,dr.r.nh.new.pcnt,dr.r.nh.new.pcnt.lo,dr.r.nh.new.pcnt.hi,xpert.new,xpert.dr.r.new,xpert.dr.r.new.pcnt,xpert.dr.r.new.pcnt.lo,xpert.dr.r.new.pcnt.hi,r.rlt.new,rr.new,rr.new.pcnt,rr.new.pcnt.lo,rr.new.pcnt.hi,dst.rlt.hr.new,dst.rlt.hr.new.pcnt,dst.rlt.hr.new.pcnt.lo,dst.rlt.hr.new.pcnt.hi,dst.rlt.rr.new,dst.rlt.rr.new.pcnt,dst.rlt.rr.new.pcnt.lo,dst.rlt.rr.new.pcnt.hi
Finland,FIN,EUR,16,2005,Surveillance,1,,A,198,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,17,2004,Surveillance,1,,A,200,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,18,2003,Surveillance,1,,A,271,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,19,2002,Surveillance,1,,A,325,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,20,2001,Surveillance,1,,A,348,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,21,2000,Surveillance,1,,A,374,1,,,,2,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,22,1999,Surveillance,1,,A,371,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,EUR,23,1997,Surveillance,1,,A,410,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,WPR,1,2020,Surveillance,1,,A,0,0,,,,,,,,,,,,,120,0,,,,0,,,,0,,,
Fiji,FJI,WPR,2,2019,Surveillance,1,,A,,,,,,,,,,,,,,,131,1,,,,,,,,,,,
Fiji,FJI,WPR,3,2018,Surveillance,1,,A,3,0,,,,,,,,,,,,,148,1,,,,0,,,,1,,,
Fiji,FJI,WPR,4,2017,Surveillance,1,,A,3,0,,,,,,,,,,,,,138,0,,,,1,,,,0,,,
Fiji,FJI,WPR,5,2006,pre-2010 TME data collection,1,,A,43,0,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,1,2014,Surveillance,1,,A,2511,25,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,2,2009,Surveillance,1,,A,2890,13,,,,1,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,3,2008,pre-2010 TME data collection,1,,A,1313,16,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,4,2007,Surveillance,1,,A,1255,12,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,5,2006,pre-2010 TME data collection,1,,A,1368,19,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,6,2005,Surveillance,1,,A,1291,14,,,,1,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,7,2004,Surveillance,1,,A,1431,14,,,,2,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,8,2003,Surveillance,1,,A,1485,13,,,,2,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,9,2002,Surveillance,1,,A,1255,11,,,,6,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,10,2001,Surveillance,1,,A,1056,10,,,,1,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,11,2000,Surveillance,1,,A,947,8,,,,0,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,12,1999,Surveillance,1,,A,910,6,,,,1,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,13,1997,Surveillance,1,,A,787,0,,,,2,,,,,,,,,,,,,,,,,,,,,
France,FRA,EUR,14,1996,Surveillance,1,,A,1491,8,,,,3,,,,,,,,,,,,,,,,,,,,,
Micronesia (Federated States of),FSM,WPR,1,2020,Surveillance,1,,N,0,0,,,,,,,,,,,,,29,0,,,,0,,,,0,,,
Micronesia (Federated States of),FSM,WPR,2,2019,Surveillance,1,,N,27,0,,,,,,,,,,,,,27,0,,,,1,,,,0,,,
Micronesia (Federated States of),FSM,WPR,3,2018,Surveillance,1,,N,24,0,,,,,,,,,,,,,24,0,,,,1,,,,0,,,
Gabon,GAB,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,1,2020,Surveillance,1,,N,1542,23,,,,,,,,,,,,,1546,31,,,,123,,,,31,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,2,2019,Surveillance,1,,A,1904,22,,,,,,,,,,,,,1906,27,,,,149,,,,27,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,3,2018,Surveillance,1,,A,1919,17,,,,,,,,,,,,,1925,24,,,,142,,,,24,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,4,2017,Surveillance,1,,A,2006,24,,,,,,,,,,,,,2011,28,,,,141,,,,28,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,5,2015,Surveillance,1,,A,2163,27,,,,4,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,6,2014,Surveillance,1,,A,2413,29,,,,3,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,7,2013,Surveillance,1,,A,2526,36,,,,5,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,8,2012,Surveillance,1,,A,4570,62,,,,8,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,9,2011,Surveillance,1,,A,4778,66,,,,6,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,10,2009,Surveillance,1,,A,4010,41,,,,6,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,11,2008,pre-2010 TME data collection,1,,A,3749,38,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,12,2007,Surveillance,1,,A,3441,34,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,13,2006,pre-2010 TME data collection,1,,A,4677,39,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,14,2005,Surveillance,1,,A,3428,23,,,,11,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,15,2004,Surveillance,1,,A,3105,22,,,,7,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,16,2003,Surveillance,1,,A,2919,28,,,,14,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,17,2002,Surveillance,1,,A,3110,22,,,,8,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,18,2001,Surveillance,1,,A,2752,23,,,,8,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,19,2000,Surveillance,1,,A,2312,21,,,,7,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,20,1999,Surveillance,1,,A,2138,10,,,,1,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,21,1997,Surveillance,1,,A,3053,24,,,,2,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,22,1995,Surveillance,1,,A,2742,29,,,,5,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,1001,1997,Surveillance,0,Northern Ireland,A,41,0,,,,0,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,1002,1997,Surveillance,0,Scotland,A,299,1,,,,0,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,1003,1995,Surveillance,0,Northern Ireland,A,59,1,,,,0,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,1004,1995,Surveillance,0,Scotland,A,290,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,EUR,1,2020,Surveillance,1,,A,970,100,,,,,,,,,,,,,1064,114,,,,210,,,,106,,,
Georgia,GEO,EUR,2,2019,Surveillance,1,,A,1118,121,,,,,,,,,,,,,1360,165,,,,230,,,,137,,,
Georgia,GEO,EUR,3,2018,Surveillance,1,,A,810,93,,,,,,,,,,,,,1313,160,,,,173,,,,108,,,
Georgia,GEO,EUR,4,2017,Surveillance,1,,A,1231,129,,,,,,,,,,,,,1442,163,,,,250,,,,144,,,
Georgia,GEO,EUR,5,2016,Surveillance,1,,A,1386,142,,,,10,,,,208,20,,,,,,,,,,,,,,,,
Georgia,GEO,EUR,6,2015,Surveillance,1,,A,1447,168,,,,10,,,,157,19,,,,,,,,,,,,,,,,
Georgia,GEO,EUR,7,2014,Surveillance,1,,A,1482,172,,,,3,,,,130,14,,,,,,,,,,,,,,,,
Georgia,GEO,EUR,8,2013,Surveillance,1,,A,1629,183,,,,6,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,EUR,9,2012,Surveillance,1,,A,1931,177,,,,12,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,EUR,10,2011,Surveillance,1,,A,2197,239,,,,23,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,EUR,11,2010,Surveillance,1,,A,1987,188,,,,7,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,EUR,12,2009,Surveillance,1,,A,1777,183,,,,11,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,EUR,13,2006,Survey,1,,A,799,,6.76,5.08,8.82,,0.88,0.35,1.81,,,,,,,,,,,,,,,,,,
Ghana,GHA,AFR,1,2020,Surveillance,1,,A,8016,5,,,,,,,,,,,,,8016,180,,,,5,,,,180,,,
Ghana,GHA,AFR,2,2019,Surveillance,1,,A,229,91,,,,,,,,,,,,,8877,229,,,,91,,,,229,,,
Ghana,GHA,AFR,3,2018,Surveillance,1,,A,95,18,,,,,,,,,,,,,7413,95,,,,18,,,,18,,,
Ghana,GHA,AFR,4,2017,Survey,1,,A,,,,,,,,,,762,,1.5,0.7,2.3,,,,,,,,,,,,,
Guinea,GIN,AFR,1001,1998,Survey,0,Sentinel sites,A,539,,0.56,0.11,1.63,,0.19,0,1.03,,,,,,,,,,,,,,,,,,
Gambia,GMB,AFR,1,2000,Survey,1,,A,210,,0.48,0.01,2.62,,0.48,0.01,2.62,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,EUR,1,2010,Surveillance,1,,A,67,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,EUR,2,2009,Surveillance,1,,A,136,8,,,,0,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,EUR,3,2007,Surveillance,1,,A,488,13,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,EUR,4,2006,pre-2010 TME data collection,1,,A,507,13,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,AMR,1,2019,Surveillance,1,,N,0,0,,,,,,,,,,,,,2,0,,,,0,,,,0,,,
Greenland,GRL,EUR,1,2018,Surveillance,1,,A,,,,,,,,,,,,,,,29,0,,,,,,,,,,,
Guatemala,GTM,AMR,1,2002,Survey,1,,A,668,,2.99,1.83,4.62,,1.2,0.52,2.36,,,,,,,,,,,,,,,,,,
Guam,GUM,WPR,1,2020,Surveillance,1,,A,37,0,,,,,,,,,,,,,38,0,,,,0,,,,0,,,
Guam,GUM,WPR,2,2019,Surveillance,1,,N,49,2,,,,,,,,,,,,,51,2,,,,7,,,,2,,,
Guam,GUM,WPR,3,2018,Surveillance,1,,A,44,0,,,,,,,,,,,,,44,0,,,,3,,,,0,,,
Guam,GUM,WPR,4,2017,Surveillance,1,,A,56,2,,,,,,,,,,,,,56,2,,,,5,,,,2,,,
Guam,GUM,WPR,5,2016,Surveillance,1,,A,40,2,,,,0,,,,1,0,,,,,,,,,,,,,,,,
Guam,GUM,WPR,6,2012,Surveillance,1,,A,31,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Guam,GUM,WPR,7,2011,Surveillance,1,,A,43,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Guam,GUM,WPR,8,2010,Surveillance,1,,A,56,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,WPR,9,2009,Surveillance,1,,A,50,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,WPR,10,2008,pre-2010 TME data collection,1,,A,37,0,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,WPR,11,2007,pre-2010 TME data collection,1,,A,38,0,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,WPR,12,2006,pre-2010 TME data collection,1,,A,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,WPR,13,2005,pre-2010 TME data collection,1,,A,39,1,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,WPR,14,2004,pre-2010 TME data collection,1,,A,29,0,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,AMR,1,2019,Surveillance,1,,A,0,0,,,,,,,,,,,,,287,9,,,,0,,,,0,,,
Guyana,GUY,AMR,2,2017,Surveillance,1,,A,0,0,,,,,,,,,,,,,241,6,,,,0,,,,0,,,
"China, Hong Kong SAR",HKG,WPR,1,2020,Surveillance,1,,A,2104,10,,,,,,,,,,,,,2105,14,,,,101,,,,13,,,
"China, Hong Kong SAR",HKG,WPR,2,2019,Surveillance,1,,A,2343,16,,,,,,,,,,,,,2343,19,,,,127,,,,19,,,
"China, Hong Kong SAR",HKG,WPR,3,2018,Surveillance,1,,N,2521,25,,,,,,,,,,,,,2533,37,,,,138,,,,35,,,
"China, Hong Kong SAR",HKG,WPR,4,2017,Surveillance,1,,A,2285,14,,,,,,,,,,,,,2285,20,,,,132,,,,20,,,
"China, Hong Kong SAR",HKG,WPR,5,2011,Surveillance,1,,A,1992,17,,,,6,,,,0,0,,,,,,,,,,,,,,,,
"China, Hong Kong SAR",HKG,WPR,6,2009,Surveillance,1,,A,2056,15,,,,5,,,,,,,,,,,,,,,,,,,,,
"China, Hong Kong SAR",HKG,WPR,7,2008,Surveillance,1,,A,2443,8,,,,,,,,,,,,,,,,,,,,,,,,,
"China, Hong Kong SAR",HKG,WPR,8,2007,Surveillance,1,,A,2593,8,,,,4,,,,,,,,,,,,,,,,,,,,,
"China, Hong Kong SAR",HKG,WPR,9,2005,Surveillance,1,,A,3271,28,,,,8,,,,,,,,,,,,,,,,,,,,,
"China, Hong Kong SAR",HKG,WPR,10,2004,Surveillance,1,,A,2682,13,,,,7,,,,,,,,,,,,,,,,,,,,,
"China, Hong Kong SAR",HKG,WPR,11,2001,Surveillance,1,,A,3470,27,,,,6,,,,,,,,,,,,,,,,,,,,,
"China, Hong Kong SAR",HKG,WPR,12,2000,Surveillance,1,,A,3479,37,,,,4,,,,,,,,,,,,,,,,,,,,,
"China, Hong Kong SAR",HKG,WPR,13,1999,Surveillance,1,,A,3460,35,,,,11,,,,,,,,,,,,,,,,,,,,,
"China, Hong Kong SAR",HKG,WPR,14,1998,Surveillance,1,,A,3753,49,,,,4,,,,,,,,,,,,,,,,,,,,,
"China, Hong Kong SAR",HKG,WPR,15,1997,Surveillance,1,,A,3432,39,,,,9,,,,,,,,,,,,,,,,,,,,,
"China, Hong Kong SAR",HKG,WPR,16,1996,Surveillance,1,,A,4424,62,,,,8,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,AMR,1,2004,Survey,1,,A,457,,1.75,0.76,3.42,,0.44,0.05,1.57,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,1,2018,Surveillance,1,,A,224,1,,,,,,,,,,,,,225,1,,,,3,,,,1,,,
Croatia,HRV,EUR,2,2015,Surveillance,1,,A,257,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,3,2014,Surveillance,1,,A,274,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,4,2013,Surveillance,1,,A,284,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,5,2012,Surveillance,1,,A,271,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,6,2011,Surveillance,1,,A,353,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,7,2006,pre-2010 TME data collection,1,,A,614,1,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,8,2005,Surveillance,1,,A,586,3,,,,3,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,9,2004,Surveillance,1,,A,669,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,10,2003,Surveillance,1,,A,732,4,,,,3,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,11,2002,Surveillance,1,,A,747,4,,,,2,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,12,2001,Surveillance,1,,A,713,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,13,2000,Surveillance,1,,A,780,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,14,1999,Surveillance,1,,A,761,2,,,,2,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,EUR,1,2020,Surveillance,1,,A,155,4,,,,,,,,,,,,,156,6,,,,12,,,,6,,,
Hungary,HUN,EUR,2,2019,Surveillance,1,,N,235,7,,,,,,,,,,,,,243,8,,,,19,,,,8,,,
Hungary,HUN,EUR,3,2018,Surveillance,1,,N,291,8,,,,,,,,,,,,,302,8,,,,23,,,,8,,,
Hungary,HUN,EUR,4,2010,Surveillance,1,,A,484,12,,,,2,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,EUR,5,2009,Surveillance,1,,A,395,14,,,,2,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,SEA,1,2018,Survey,1,,A,,,,,,,,,,,,,,,2349,,2.4,1.8,3.3,,,,,,,,
Indonesia,IDN,SEA,1001,2010,Survey,0,East Java Province,A,1404,,2,1,3,,1.5,0.9,2.1,,,,,,,,,,,,,,,,,,
Indonesia,IDN,SEA,1002,2006,Survey,0,Central Java province,A,1126,,1.8,1,2.6,,0.3,0,0.7,,,,,,,,,,,,,,,,,,
Indonesia,IDN,SEA,1003,2004,Survey,0,"Mimika district, Papua Province",A,101,,1.98,0.24,6.97,,0,0,2.92,,,,,,,,,,,,,,,,,,
India,IND,SEA,1,2020,Surveillance,1,,A,152900,2764,,,,,,,,,,,,,557456,14453,,,,12757,,,,4427,,,
India,IND,SEA,2,2016,Survey,1,,A,3064,,2.8,2.3,3.5,,,,,3075,,2.8,2,3.5,3064,,2.8,2.3,3.5,,11.1,10,12.2,,2.8,2.3,3.5
India,IND,SEA,1001,2009,Survey,0,Andhra Pradesh State,A,1541,,2.1,1.4,2.9,,0.6,0.2,0.9,,,,,,,,,,,,,,,,,,
India,IND,SEA,1002,2006,Survey,0,Gujarat State,A,1571,,2.36,1.66,3.25,,0.19,0.04,0.56,,,,,,,,,,,,,,,,,,
India,IND,SEA,1003,2004,Survey,0,"Ernakulam district, Kerala State",A,305,,1.97,0.73,4.23,,1.64,0.53,3.78,,,,,,,,,,,,,,,,,,
India,IND,SEA,1004,2001,Survey,0,"Hoogli district, West Bengal State",A,263,,3.04,1.32,5.91,,0,0,1.13,,,,,,,,,,,,,,,,,,
India,IND,SEA,1005,2001,Survey,0,"Mayhurbhanj District, Orissa State",A,282,,0.71,0.09,2.54,,0,0,1.06,,,,,,,,,,,,,,,,,,
India,IND,SEA,1006,2001,Survey,0,"Wardha District, Maharashtra State",A,197,,0.51,0.01,2.8,,0,0,1.51,,,,,,,,,,,,,,,,,,
India,IND,SEA,1007,1999,Survey,0,"North Arcot District, Tamil Nadu State",A,282,,2.84,1.23,5.51,,0,0,1.06,,,,,,,,,,,,,,,,,,
India,IND,SEA,1008,1999,Survey,0,"Raichur District, Karnataka State",A,278,,2.52,1.02,5.12,,0,0,1.07,,,,,,,,,,,,,,,,,,
India,IND,SEA,1009,1997,Survey,0,Tamil Nadu State,A,384,,3.39,1.81,5.72,,1.04,0.28,2.65,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,1,2015,Surveillance,1,,A,94,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,2,2014,Surveillance,1,,A,122,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,3,2013,Surveillance,1,,A,131,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,4,2012,Surveillance,1,,A,190,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,5,2011,Surveillance,1,,A,184,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,6,2010,Surveillance,1,,A,220,2,,,,2,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,7,2009,Surveillance,1,,A,252,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,8,2007,pre-2010 TME data collection,1,,A,127,3,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,9,2006,pre-2010 TME data collection,1,,A,145,2,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,10,2005,Surveillance,1,,A,200,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,11,2004,Surveillance,1,,A,197,2,,,,2,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,12,2003,Surveillance,1,,A,191,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,13,2002,Surveillance,1,,A,186,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,14,2001,Surveillance,1,,A,67,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,15,2000,Surveillance,1,,A,136,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,16,1999,Surveillance,1,,A,101,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Iran (Islamic Republic of),IRN,EMR,1,2014,Survey,1,,A,1047,,0.8,0.3,1.4,,0.5,0.2,1.1,,,,,,,,,,,,,,,,,,
Iran (Islamic Republic of),IRN,EMR,2,1998,Survey,1,,A,666,,4.95,3.41,6.96,,1.2,0.52,2.37,,,,,,,,,,,,,,,,,,
Iraq,IRQ,EMR,1,2013,Survey,1,,A,956,,1.1,0.3,1.8,,5,3.9,7.1,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,1,2019,Surveillance,1,,N,4,0,,,,,,,,,,,,,4,0,,,,0,,,,0,,,
Iceland,ISL,EUR,2,2017,Surveillance,1,,A,7,0,,,,,,,,,,,,,7,0,,,,0,,,,0,,,
Iceland,ISL,EUR,3,2016,Surveillance,1,,A,4,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,4,2015,Surveillance,1,,A,3,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,5,2014,Surveillance,1,,A,3,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,6,2013,Surveillance,1,,A,3,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,7,2012,Surveillance,1,,A,4,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,8,2011,Surveillance,1,,A,4,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,9,2010,Surveillance,1,,A,19,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,10,2009,Surveillance,1,,A,6,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,11,2008,Surveillance,1,,A,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,12,2007,pre-2010 TME data collection,1,,A,10,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,13,2006,pre-2010 TME data collection,1,,A,12,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,14,2005,Surveillance,1,,A,7,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,15,2004,Surveillance,1,,A,7,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,16,2003,Surveillance,1,,A,4,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,17,2002,Surveillance,1,,A,6,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,18,2001,Surveillance,1,,A,11,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,19,2000,Surveillance,1,,A,8,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,20,1999,Surveillance,1,,A,7,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,1,2020,Surveillance,1,,A,89,5,,,,,,,,,,,,,89,5,,,,12,,,,5,,,
Israel,ISR,EUR,2,2019,Surveillance,1,,N,105,9,,,,,,,,,,,,,105,9,,,,14,,,,9,,,
Israel,ISR,EUR,3,2018,Surveillance,1,,A,154,13,,,,,,,,,,,,,154,15,,,,23,,,,15,,,
Israel,ISR,EUR,4,2017,Surveillance,1,,A,129,7,,,,,,,,,,,,,129,7,,,,16,,,,7,,,
Israel,ISR,EUR,5,2016,Surveillance,1,,A,121,9,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,6,2015,Surveillance,1,,A,147,10,,,,3,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,7,2014,Surveillance,1,,A,198,13,,,,1,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,8,2013,Surveillance,1,,A,156,6,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,9,2012,Surveillance,1,,A,318,15,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,10,2011,Surveillance,1,,A,275,10,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Israel,ISR,EUR,11,2010,Surveillance,1,,A,245,12,,,,6,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,12,2009,Surveillance,1,,A,258,4,,,,0,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,13,2008,Surveillance,1,,A,226,12,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,14,2007,pre-2010 TME data collection,1,,A,278,12,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,15,2006,pre-2010 TME data collection,1,,A,241,18,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,16,2005,Surveillance,1,,A,259,14,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,EUR,17,2004,Surveillance,1,,A,312,11,,,,,,,,,,,,,,,,,,,,,,,,,
